;id;X_age;X_bonus_malus_rating;X_distr_channel;X_vehicle_type;X_ttm_claims;X_policy_count;X_risk_code;X_vehicle_age;X_policy_tenure;Y;U;Y_hat
2093685;3601867;58.0;45.0;2;5;0;10;0;8.0;4.0;200.2056;0.09727200437949789;218.48627416899578
2093700;3601885;38.0;45.0;5;0;1;2;0;22.0;4.0;122.7877;0.08683524489830811;170.87471743548852
2093712;3601901;55.0;45.0;8;1;0;1;1;14.0;4.0;195.7977;0.08719356764660674;196.53370988695127
2093764;3601960;75.0;45.0;10;5;0;2;0;20.0;4.0;181.437;0.11217667840627865;193.28128628069447
2093780;3601977;48.0;45.0;3;2;0;4;0;25.0;4.0;269.8249;0.08752009173356493;167.58881631866626
2093795;3601997;51.0;45.0;8;1;0;2;3;19.0;4.0;192.776;0.10698427190106649;203.07770074210038
2093828;3602046;71.0;51.3;9;2;0;2;0;22.0;4.0;245.7408;0.08740591712894244;183.1368730395418
2093851;3602069;61.0;59.0516;3;1;3;1;0;24.0;4.0;181.796;0.0971638539901869;200.15133357681924
2093866;3602089;39.0;45.0;7;2;0;1;2;9.0;4.0;247.1769;0.08735889154690424;225.89306699385062
2093886;3602128;40.0;69.4473;5;5;0;2;0;7.0;4.0;272.3081;0.09735993898088219;272.3968516657343
2093909;3602166;55.0;63.1241;4;2;1;1;0;22.0;4.0;207.9843;0.09739052418860472;210.68654971505742
2093932;3602206;80.0;45.0;3;1;0;1;0;31.0;4.0;147.7693;0.08689694002746191;142.3617704274642
2093942;3602221;56.0;45.0;5;5;0;2;0;19.0;4.0;149.9633;0.12180780230896483;198.3505518026027
2093972;3602285;60.0;45.0;7;2;2;3;1;7.0;4.0;202.9381;0.09718185003210342;225.37417557925664
2093982;3602295;76.0;45.0;3;0;0;2;0;25.0;4.0;146.034;0.04249695276442484;150.49182120823704
2094007;3602326;34.0;52.9428;5;1;1;1;2;12.0;4.0;218.7747;0.08714581713516238;232.15837501214583
2094013;3602332;48.0;45.0;11;5;0;2;0;9.0;4.0;186.2239;0.061947472907612856;225.0529282115191
2094025;3602349;83.0;50.9065;5;0;0;1;0;30.0;4.0;123.8448;0.09677596475588805;148.79838501660186
2094038;3602367;50.0;45.0;5;1;0;2;0;19.0;4.0;162.7582;0.07779515870782548;176.57991675603603
2094045;3602374;33.0;45.0;8;2;1;3;0;24.0;4.0;180.8387;0.04264186813995026;179.9981406353449
2094077;3602453;40.0;61.0879;8;2;0;1;0;17.0;4.0;292.2833;0.11730639417305058;218.51844333011846
2094098;3602481;43.0;45.0;8;1;0;1;4;18.0;4.0;222.5045;0.10721356197290395;216.23957892146728
2094115;3602515;74.0;48.8703;7;4;1;3;0;19.0;4.0;207.9943;0.04099006559314366;200.26819482706867
2094140;3602552;57.0;67.6875;6;1;1;1;0;23.0;4.0;248.2141;0.0874080078448405;210.6340746853964
2094178;3602595;41.0;48.8703;2;2;0;2;0;12.0;4.0;249.2712;0.08720943293890349;205.8478991914626
2094196;3602613;41.0;45.0;3;2;0;2;0;13.0;4.0;290.1592;0.0925381652554873;197.10398910056932
2094204;3602621;55.0;63.1241;7;1;0;1;1;4.0;4.0;259.6727;0.08736883006954521;250.95552500394257
2094212;3602634;55.0;45.0;8;1;0;1;0;25.0;4.0;185.8848;0.12198522956153482;163.14100289348988
2094218;3602645;47.0;48.8703;11;1;0;1;2;11.0;4.0;234.0928;0.09734259233944821;221.60442285613178
2094232;3602664;62.0;45.0;5;0;0;2;0;4.0;4.0;404.8449;0.1300871024928312;201.7605352607893
2094269;3602747;70.0;45.0;10;1;0;1;5;20.0;4.0;185.6854;0.09717834573962199;214.89621947065888
2094284;3602762;58.0;45.0;2;5;0;2;1;13.0;4.0;203.6462;0.04755207806480072;218.85570452845087
2094289;3602767;62.0;67.6875;9;0;0;1;4;7.0;4.0;237.9721;0.08743840139243197;271.36971250453735
2094301;3602780;76.0;46.834;8;1;0;2;0;24.0;4.0;159.2179;0.09692440360034908;163.54392319209333
2094306;3602785;81.0;45.0;3;3;0;5;0;28.0;4.0;152.9152;0.006374775038714187;158.6810903696118
2094328;3602818;73.0;45.0;3;1;0;1;0;22.0;4.0;151.4392;0.05811441159224302;164.0736311701983
2094371;3602880;61.0;45.0;5;6;0;1;0;25.0;4.0;189.5448;0.09704935192102336;189.83575270787733
2094379;3602888;79.0;45.0;3;5;1;3;0;19.0;4.0;208.5527;0.0970848135746985;196.4100965230431
2094384;3602893;57.0;45.0;5;7;0;2;0;25.0;4.0;190.8313;0.11197691364047717;195.96633866071164
2094415;3602946;44.0;45.0;8;1;0;4;0;13.0;4.0;253.0708;0.11735530136230649;191.79684198325495
2094422;3602955;65.0;48.8703;9;2;0;4;0;27.0;4.0;208.6923;0.03137489979266135;168.11744771825386
2094432;3602965;53.0;45.0;2;1;0;1;4;10.0;4.0;205.2516;0.04335362062951036;229.8977392367556
2094450;3602989;59.0;45.0;6;6;0;1;1;10.0;4.0;249.7698;0.04284024729971367;233.36915079573387
2094457;3603015;71.0;67.6875;5;0;0;2;0;23.0;4.0;199.9164;0.08025154514587096;196.7482100889347
2094473;3603048;46.0;45.0;7;2;0;2;5;16.0;4.0;207.4158;0.1122103523453855;233.72462408324753
2094483;3603070;39.0;63.1241;3;1;0;1;0;16.0;4.0;277.3742;0.11729930180961334;217.18841906195541
2094505;3603096;58.0;57.0153;7;1;0;1;0;17.0;4.0;170.3673;0.04274705298493317;201.47658442718597
2094512;3603106;39.0;45.0;6;1;0;1;0;22.0;4.0;153.4138;0.01509772914822513;172.81906673263907
2094522;3603116;57.0;45.0;9;1;0;1;0;23.0;4.0;157.353;0.08698277122139382;167.6460185136337
2094529;3603124;82.0;45.0;8;1;0;1;0;13.0;4.0;162.9776;0.04278133927607226;184.43891168625717
2094554;3603181;53.0;50.9065;8;1;0;2;3;19.0;4.0;203.327;0.09729647316883648;212.81055985458778
2094567;3603203;62.0;45.0;5;1;0;2;1;19.0;4.0;167.3656;0.006419479271726073;182.430156729009
2094611;3603280;55.0;45.0;9;2;0;1;0;22.0;4.0;177.1587;0.04273738743849429;176.0441876536537
2094638;3603313;60.0;45.0;4;3;1;3;0;23.0;4.0;263.2329;0.0638487818202058;180.5793685720974
2094648;3603328;60.0;50.9065;8;1;0;1;1;13.0;4.0;192.4867;0.11082999500744715;208.4146907279303
2094655;3603336;43.0;45.0;3;1;0;1;0;9.0;4.0;168.3329;0.033250184604435684;200.46569396492217
2094664;3603345;57.0;45.0;7;1;0;1;3;16.0;4.0;254.2775;0.09238922043830058;208.74566362629048
2094682;3603367;53.0;45.0;4;6;0;6;0;18.0;4.0;191.3698;0.10712348552383923;205.38330716774067
2094687;3603380;52.0;45.0;11;5;0;1;0;17.0;4.0;226.7828;0.0873399569985025;206.31696375401907
2094707;3603406;58.0;45.0;7;6;3;4;0;16.0;4.0;163.3865;0.04249739115532801;223.82907053808177
2094712;3603411;32.0;54.0;5;2;0;2;0;13.0;4.0;382.925;0.11750342756414442;215.97266665312975
2094740;3603452;67.0;45.0;7;1;0;1;2;21.0;4.0;183.1324;0.04285205676330349;186.21303647950293
2094754;3603471;26.0;52.9428;3;1;0;1;0;7.0;4.0;256.5313;0.0873916750119771;222.59280177836922
2094760;3603486;43.0;45.0;8;1;0;1;0;24.0;4.0;142.7929;0.09690327740384845;168.1903368269743
2094765;3603491;52.0;45.0;7;7;0;2;0;17.0;4.0;278.3216;0.12747267908778917;215.97741388838443
2094782;3603513;43.0;45.0;8;1;0;2;0;31.0;4.0;139.2626;0.08701115733872558;151.5472893768538
2094802;3603537;64.0;67.6875;9;0;0;1;4;10.0;4.0;248.0046;0.08735886350495113;264.1062697443759
2094807;3603542;69.0;45.0;8;3;0;2;0;9.0;4.0;327.1777;0.12727731749443796;207.89086747702538
2094813;3603548;76.0;45.0;7;7;0;3;0;28.0;4.0;214.297;0.09726221085689482;185.33878363178476
2094823;3603564;45.0;67.6875;5;1;0;1;0;26.0;4.0;260.5403;0.06758915991115376;201.71134147219192
2094845;3603602;32.0;45.0;2;2;0;2;0;23.0;4.0;187.7896;0.08712090552405456;176.21455439495503
2094864;3603622;54.0;61.0879;5;0;0;5;4;6.0;4.0;198.0714;0.08728468622930924;261.2240080437483
2094885;3603654;29.0;61.731;5;2;0;1;0;10.0;4.0;369.0231;0.061993138098942795;237.4197052197012
2094900;3603674;75.0;45.0;2;7;0;1;0;25.0;4.0;153.1146;0.12667244012001466;191.68987875450867
2094938;3603722;73.0;46.834;8;1;2;1;4;15.0;4.0;202.6589;0.08739364518410006;228.50757397241824
2094959;3603753;75.0;72.0195;11;1;0;1;1;20.0;4.0;350.5138;0.08763192775862182;227.09334489199315
2094987;3603786;46.0;46.834;3;1;0;2;0;22.0;4.0;186.204;0.09713002943008735;172.95793396967235
2095004;3603824;53.0;50.9065;8;6;1;4;0;16.0;4.0;232.8262;0.10730665191460412;226.74967115673292
2095009;3603829;67.0;61.0879;3;0;0;2;0;25.0;4.0;188.5974;0.09699285356001723;180.54286152213686
2095021;3603852;57.0;45.0;5;1;0;2;0;29.0;4.0;170.4072;0.08721931937148208;152.05628531875226
2095038;3603889;54.0;52.9428;7;1;0;1;0;22.0;4.0;158.6594;0.10683640553285849;183.72890165744855
2095074;3603932;69.0;45.0;7;0;0;1;0;5.0;4.0;233.5842;0.11724166274944973;199.31795469301034
2095094;3603969;51.0;45.0;8;1;1;2;0;23.0;4.0;148.4474;0.08711907382682357;172.79320648522025
2095100;3603980;57.0;45.0;5;1;0;2;2;25.0;4.0;182.8432;0.09700552167102751;178.50006382508627
2095177;3604096;53.0;45.0;2;1;0;1;0;21.0;4.0;152.2071;0.09692649028856086;170.55198132515767
2095182;3604101;48.0;45.0;5;5;0;2;0;15.0;4.0;178.166;0.10677682610599105;209.1797478702058
2095187;3604111;66.0;64.3029;2;1;0;2;0;8.0;4.0;230.0239;0.07249724919888756;231.08594880719693
2095226;3604186;80.0;50.9065;11;1;0;1;0;9.0;4.0;177.797;0.1192539806633408;205.2752681694685
2095271;3604253;55.0;52.9428;7;1;0;3;0;8.0;4.0;185.9347;0.042731668698742106;214.6161488311032
2095308;3604295;77.0;48.8703;10;7;0;3;0;27.0;4.0;212.9906;0.09737237230187618;194.96760807148706
2095313;3604300;44.0;48.8703;5;0;0;3;0;17.0;4.0;139.0133;0.015586278435229006;182.84965700433105
2095326;3604318;59.0;45.0;2;6;0;3;0;17.0;4.0;178.6347;0.09732319644503559;206.6990481472567
2095349;3604363;70.0;45.0;5;2;2;2;0;8.0;4.0;154.7003;0.042661197166392134;211.8531291098463
2095359;3604381;65.0;63.1241;8;1;0;2;0;15.0;4.0;177.3981;0.09708052115552537;214.73482472325492
2095379;3604415;33.0;63.1241;7;2;0;1;0;23.0;4.0;296.9007;0.0702905045356916;209.6484536381844
2095384;3604420;31.0;67.6875;4;2;1;1;0;20.0;4.0;280.3061;0.0872756604297943;228.51184397235824
2095392;3604428;49.0;45.0;5;2;0;4;0;12.0;4.0;187.8295;0.09689904940384766;197.89100473928562
2095417;3604466;64.0;54.979;4;1;0;1;0;12.0;4.0;161.721;0.04265988956288918;206.915113021583
2095445;3604511;56.0;45.0;10;1;0;2;0;9.0;4.0;174.4262;0.10688646545071784;199.70773064905308
2095486;3604576;36.0;45.0;7;7;0;3;0;21.0;4.0;172.3519;0.11185313303769784;210.13175884911107
2095505;3604599;81.0;50.9065;8;3;0;1;3;17.0;4.0;282.6597;0.0026898068596267147;223.2268115154435
2095523;3604617;54.0;52.9428;7;1;0;4;5;30.0;4.0;162.1898;0.03348052713549196;207.43718130346852
2095536;3604645;44.0;45.0;6;5;0;1;5;16.0;4.0;234.9305;0.1171814643054009;251.55042348282336
2095548;3604657;25.0;72.0194;8;1;0;1;1;10.0;4.0;361.025;0.09756942040024937;260.23424352213135
2095565;3604681;48.0;45.0;2;2;0;4;0;25.0;4.0;179.3727;0.11209788334568181;167.23203604881667
2095598;3604738;59.0;46.2982;8;5;0;3;3;6.0;4.0;248.7725;0.07749047824819867;256.27046029386486
2095603;3604744;67.0;64.3031;3;2;0;4;0;22.0;4.0;188.7769;0.08699740275425635;204.18302328645882
2095640;3604817;82.0;50.9065;7;1;0;1;5;30.0;4.0;177.4579;0.09716163664733998;198.54262502626207
2095645;3604827;66.0;45.0;2;1;0;5;2;6.0;4.0;203.7658;0.10710433252292578;217.60250893241783
2095664;3604855;41.0;45.0;2;2;0;1;0;25.0;4.0;212.6714;0.09723263212636954;169.9385429672393
2095669;3604860;62.0;45.0;8;0;0;3;1;11.0;4.0;186.0245;0.08743740743826756;195.45143590933407
2095704;3604917;61.0;45.0;10;1;0;4;0;19.0;4.0;162.0601;0.06614768224874595;175.00817962982578
2095709;3604922;46.0;45.0;8;2;0;1;5;10.0;4.0;250.9765;0.06173287140429499;248.1382384580793
2095726;3604939;84.0;67.6875;2;2;0;1;0;29.0;4.0;251.7245;0.06735736886953793;191.40068003156986
2095747;3604960;66.0;50.9065;8;6;2;3;4;21.0;4.0;237.3738;0.10719885682413141;251.5857971862403
2095763;3604986;62.0;45.0;5;7;0;9;0;17.0;4.0;176.0318;0.09696089002100751;210.55866938711284
2095770;3604993;47.0;45.0;10;2;1;1;0;10.0;4.0;328.7036;0.12758120081435065;209.9525894915345
2095785;3605020;41.0;52.9428;7;2;0;5;1;11.0;4.0;229.8743;0.04283079926725168;224.84295621917573
2095801;3605051;46.0;45.0;5;1;0;5;0;22.0;4.0;185.1369;0.08719547534824232;169.14945624053513
2095841;3605113;76.0;45.0;9;0;0;2;2;20.0;4.0;177.5975;0.0872900800968482;181.13679767493727
2095853;3605126;50.0;52.9428;4;6;1;8;0;9.0;4.0;175.0046;0.09711401871722222;243.870022796025
2095882;3605166;34.0;45.0;7;1;0;1;0;7.0;4.0;420.3624;0.09819527150858404;208.54597048839784
2095893;3605179;54.0;45.0;2;1;0;2;0;23.0;4.0;176.5005;0.08736235874685908;165.48178023083148
2095929;3605217;26.0;67.6875;5;0;0;1;0;24.0;4.0;229.7247;0.08725792219992015;204.85765982351893
2095960;3605264;43.0;45.0;6;1;0;2;0;18.0;4.0;171.8433;0.09692958643135927;180.841142997711
2095965;3605269;45.0;54.979;9;3;0;2;0;15.0;4.0;228.3286;0.024532187382570615;217.2546755022629
2095971;3605289;72.0;48.8703;4;1;1;1;1;16.0;4.0;196.3362;0.11212298088686654;198.31523067916606
2095996;3605332;51.0;45.0;8;6;0;2;0;24.0;4.0;128.6915;0.09688674077153508;194.78286024729783
2096010;3605347;60.0;45.0;5;2;1;1;1;15.0;4.0;262.8141;0.06763678204479888;202.58601461582998
2096015;3605352;37.0;45.0;8;7;1;2;0;22.0;4.0;194.222;0.09719805171401791;213.01687271434713
2096037;3605386;44.0;57.0153;7;5;0;1;0;19.0;4.0;184.4388;0.10226264755572052;223.20522983268228
2096052;3605401;69.0;57.0153;5;5;0;3;0;12.0;4.0;220.3704;0.08712422357993635;231.6845014004731
2096071;3605431;58.0;45.0;8;1;0;2;1;6.0;4.0;194.4514;0.11194879543166052;214.24541597129985
2096077;3605443;61.0;45.0;4;1;1;2;1;27.0;4.0;160.8933;0.04267859506890579;168.3513528656119
2096082;3605448;51.0;45.0;4;1;0;1;0;20.0;4.0;157.3131;0.09698429437853556;174.0595675621122
2096111;3605509;56.0;63.1241;2;1;0;1;0;22.0;4.0;252.2031;0.06743335034343342;199.57865217588687
2096116;3605519;65.0;45.0;8;1;0;3;0;26.0;4.0;167.5551;0.10685977329248705;157.74424203198578
2096121;3605524;42.0;45.0;2;2;0;3;0;6.0;4.0;159.4373;0.05665361869524889;212.09831842365566
2096127;3605530;63.0;45.0;7;2;0;4;0;7.0;4.0;222.4945;0.09724060594756279;206.89577851529396
2096132;3605535;47.0;45.0;6;0;0;1;0;12.0;4.0;166.129;0.04298466854071246;188.26082350267905
2096142;3605550;31.0;45.0;2;2;0;1;0;24.0;4.0;223.9206;0.01567251963419176;174.51907584247456
2096147;3605555;55.0;54.0;7;0;0;1;0;7.0;4.0;146.752;0.015182075883122412;213.99296103182476
2096157;3605570;71.0;45.0;7;4;0;1;0;16.0;4.0;281.4331;0.07055637734154226;197.11090678976285
2096167;3605580;71.0;50.9065;11;1;0;1;0;23.0;4.0;187.4306;0.09693934715035857;175.3615463261915
2096186;3605617;31.0;45.0;8;1;0;1;0;14.0;4.0;168.2631;0.09685367736598216;193.56451408317577
2096208;3605682;56.0;45.0;8;1;0;2;0;20.0;4.0;128.6317;0.10688111872889809;173.75660112547607
2096218;3605697;48.0;45.0;8;1;0;1;0;21.0;4.0;180.6791;0.097193864702669;173.7083307912195
2096239;3605718;48.0;50.9065;3;3;1;2;0;15.0;4.0;252.263;0.0875554480839442;211.79747755804203
2096270;3605772;70.0;52.9428;2;1;0;1;0;18.0;4.0;228.5779;0.08720046863673168;187.31270464026846
2096275;3605777;62.0;52.9428;5;1;1;1;0;21.0;4.0;167.7745;0.09712739421068163;187.96673724738898
2096290;3605799;36.0;52.9428;8;2;0;3;0;14.0;4.0;178.6646;0.015254280926383732;211.06390224655019
2096297;3605809;52.0;45.0;8;2;0;1;0;20.0;4.0;176.3111;0.08733936774258681;180.85220549553298
2096304;3605821;50.0;45.0;5;1;1;5;0;21.0;4.0;138.3451;0.09682236667579847;175.2171609123664
2096319;3605841;86.0;48.8703;5;2;1;1;3;5.0;4.0;297.6985;0.06762378715378128;243.40391779302718
2096325;3605858;67.0;45.0;9;1;0;2;0;18.0;4.0;178.4153;0.11498285180699191;176.42892902097336
2096361;3605931;53.0;50.9065;2;2;0;3;5;12.0;4.0;290.8173;0.043335454940266714;249.74747312606263
2096383;3605958;30.0;45.0;8;2;0;1;5;14.0;4.0;277.1249;0.06753308706651748;242.50510536227426
2096394;3605990;62.0;45.0;5;2;0;2;0;24.0;4.0;175.8523;0.08699175387526914;168.15891161403064
2096415;3606016;30.0;45.0;7;5;0;1;0;4.0;4.0;194.7306;0.09695137795497986;239.16192313837618
2096423;3606038;65.0;45.0;9;2;1;1;0;21.0;4.0;148.3277;0.10168228860826403;180.68340034736232
2096450;3606073;54.0;46.2982;8;6;0;1;1;19.0;4.0;258.5657;0.09743867806132059;216.85863499875506
2096468;3606115;78.0;45.0;10;1;0;4;4;30.0;4.0;129.1503;0.087415205384734;180.45010599688834
2096516;3606196;66.0;45.0;7;2;0;4;0;15.0;4.0;182.2348;0.05221395693906977;187.87184554846885
2096542;3606248;64.0;45.0;8;0;1;5;2;24.0;4.0;185.7951;0.08716537734310549;177.76706360101397
2096564;3606271;65.0;45.0;6;1;0;1;0;11.0;4.0;354.5926;0.11753601174982213;192.24205489291705
2096569;3606281;43.0;45.0;2;1;0;2;0;14.0;4.0;136.5001;0.09692227331701578;188.54105737285482
2096609;3606345;31.0;45.0;2;2;0;3;0;23.0;4.0;149.8336;0.02426958973154225;175.92612074365002
2096624;3606360;58.0;45.0;2;1;1;2;0;22.0;4.0;187.1713;0.09696304935639166;171.21013382275203
2096629;3606365;56.0;48.8703;7;1;0;1;0;23.0;4.0;187.7996;0.0871695147380505;173.90691281571964
2096634;3606375;41.0;45.0;8;2;0;1;0;23.0;4.0;235.2596;0.08730950830486835;176.7260980063464
2096640;3606382;68.0;45.0;8;1;0;1;4;5.0;4.0;174.6157;0.0868438519560383;240.38629054568304
2096654;3606401;31.0;45.0;5;1;0;1;0;4.0;4.0;189.2855;0.11714843450766167;215.30481324752995
2096664;3606416;55.0;46.834;8;7;0;2;0;20.0;4.0;202.0904;0.08713724155130576;212.0564773737004
2096669;3606421;68.0;45.0;8;5;0;1;0;19.0;4.0;195.8575;0.09748158737857883;197.10144515982853
2096687;3606461;67.0;45.0;4;0;0;6;0;21.0;4.0;109.8033;0.08694365287746363;160.27557088212126
2096713;3606495;45.0;45.0;4;1;0;1;3;16.0;4.0;179.5721;0.1169329756682691;210.39008989197367
2096739;3606532;60.0;45.0;8;1;1;5;0;31.0;4.0;179.6619;0.09694932537171214;151.31797188162506
